bar,timestamp,equity
1043,1781956980000,933.24
1044,1781957160000,933.64
1045,1781957340000,933.5
1046,1781957520000,933.48
1047,1781957700000,933.55
1048,1781957880000,933.38
1049,1781958060000,932.63
1050,1781958240000,932.16
1051,1781958420000,932.1
1052,1781958600000,931.83
1053,1781958780000,931.7
1054,1781958960000,930.99
1055,1781959140000,931.2
1056,1781959320000,931.26
1057,1781959500000,931.19
1058,1781959680000,930.97
1059,1781959860000,930.91
1060,1781960040000,931.33
1061,1781960220000,931.49
1062,1781960400000,931.32
1063,1781960580000,931.31
1064,1781960760000,931.4
1065,1781960940000,931.29
1066,1781961120000,930.97
1067,1781961300000,930.97
1068,1781961480000,930.51
1069,1781961660000,929.74
1070,1781961840000,929.27
1071,1781962020000,929.24
1072,1781962200000,929.54
1073,1781962380000,929.55
1074,1781962560000,930.11
1075,1781962740000,930.1
1076,1781962920000,930.05
1077,1781963100000,930.11
1078,1781963280000,930.28
1079,1781963460000,929.8
1080,1781963640000,929.71
1081,1781963820000,929.56
1082,1781964000000,929.37
1083,1781964180000,928.82
1084,1781964360000,928.56
1085,1781964540000,928.52
1086,1781964720000,928.3
1087,1781964900000,928.77
1088,1781965080000,928.95
1089,1781965260000,929.2
1090,1781965440000,929.33
1091,1781965620000,929.47
1092,1781965800000,929.65
1093,1781965980000,929.93
1094,1781966160000,929.81
1095,1781966340000,929.74
1096,1781966520000,929.97
1097,1781966700000,929.97
1098,1781966880000,929.97
1099,1781967060000,929.97
1100,1781967240000,929.97
1101,1781967420000,929.97
1102,1781967600000,929.97
1103,1781967780000,929.97
1104,1781967960000,929.97
1105,1781968140000,929.97
1106,1781968320000,929.97
1107,1781968500000,929.97
1108,1781968680000,929.97
1109,1781968860000,929.97
1110,1781969040000,929.97
1111,1781969220000,929.51
1112,1781969400000,928.89
1113,1781969580000,929.0
1114,1781969760000,928.83
1115,1781969940000,928.97
1116,1781970120000,928.93
1117,1781970300000,929.57
1118,1781970480000,929.08
1119,1781970660000,928.92
1120,1781970840000,928.87
1121,1781971020000,929.3
1122,1781971200000,927.87
1123,1781971380000,927.41
1124,1781971560000,927.46
1125,1781971740000,927.27
1126,1781971920000,927.27
1127,1781972100000,927.67
1128,1781972280000,927.36
1129,1781972460000,927.62
1130,1781972640000,927.65
1131,1781972820000,927.25
1132,1781973000000,926.96
1133,1781973180000,926.77
1134,1781973360000,927.14
1135,1781973540000,927.29
1136,1781973720000,927.32
1137,1781973900000,927.13
1138,1781974080000,927.52
1139,1781974260000,927.46
1140,1781974440000,927.24
1141,1781974620000,927.48
1142,1781974800000,927.13
1143,1781974980000,926.85
1144,1781975160000,926.78
1145,1781975340000,926.62
1146,1781975520000,926.96
1147,1781975700000,926.79
1148,1781975880000,926.76
1149,1781976060000,926.46
1150,1781976240000,926.56
1151,1781976420000,927.19
1152,1781976600000,927.3
1153,1781976780000,925.9
1154,1781976960000,926.04
1155,1781977140000,926.12
1156,1781977320000,926.29
1157,1781977500000,926.14
1158,1781977680000,926.13
1159,1781977860000,925.81
1160,1781978040000,925.35
1161,1781978220000,925.15
1162,1781978400000,925.58
1163,1781978580000,924.95
1164,1781978760000,924.49
1165,1781978940000,924.75
1166,1781979120000,924.5
1167,1781979300000,924.74
1168,1781979480000,924.71
1169,1781979660000,924.67
1170,1781979840000,924.69
1171,1781980020000,924.78
1172,1781980200000,924.66
1173,1781980380000,924.54
1174,1781980560000,924.71
1175,1781980740000,924.62
1176,1781980920000,924.45
1177,1781981100000,924.45
1178,1781981280000,924.51
1179,1781981460000,924.39
1180,1781981640000,924.24
1181,1781981820000,924.38
1182,1781982000000,924.45
1183,1781982180000,924.55
1184,1781982360000,924.67
1185,1781982540000,924.5
1186,1781982720000,924.04
1187,1781982900000,924.13
1188,1781983080000,924.14
1189,1781983260000,924.21
1190,1781983440000,924.0
1191,1781983620000,923.81
1192,1781983800000,924.07
1193,1781983980000,923.94
1194,1781984160000,923.97
1195,1781984340000,924.0
1196,1781984520000,924.37
1197,1781984700000,924.27
1198,1781984880000,924.29
1199,1781985060000,924.27
1200,1781985240000,924.24
1201,1781985420000,924.36
1202,1781985600000,924.39
1203,1781985780000,924.34
1204,1781985960000,924.6
1205,1781986140000,924.54
1206,1781986320000,924.56
1207,1781986500000,924.53
1208,1781986680000,924.44
1209,1781986860000,924.4
1210,1781987040000,924.46
1211,1781987220000,924.13
1212,1781987400000,924.08
1213,1781987580000,923.29
1214,1781987760000,922.83
1215,1781987940000,922.83
1216,1781988120000,922.89
1217,1781988300000,923.02
1218,1781988480000,922.99
1219,1781988660000,923.18
1220,1781988840000,923.19
1221,1781989020000,923.27
1222,1781989200000,923.44
1223,1781989380000,922.83
1224,1781989560000,922.37
1225,1781989740000,922.49
1226,1781989920000,922.83
1227,1781990100000,922.52
1228,1781990280000,922.58
1229,1781990460000,922.52
1230,1781990640000,922.6
1231,1781990820000,922.4
1232,1781991000000,922.33
1233,1781991180000,922.42
1234,1781991360000,922.59
1235,1781991540000,922.67
1236,1781991720000,923.11
1237,1781991900000,923.24
1238,1781992080000,923.46
1239,1781992260000,923.06
1240,1781992440000,923.04
1241,1781992620000,923.0
1242,1781992800000,922.76
1243,1781992980000,923.1
1244,1781993160000,923.02
1245,1781993340000,922.97
1246,1781993520000,923.9
1247,1781993700000,923.61
1248,1781993880000,923.55
1249,1781994060000,923.85
1250,1781994240000,924.25
1251,1781994420000,925.04
1252,1781994600000,924.91
1253,1781994780000,924.98
1254,1781994960000,924.69
1255,1781995140000,924.65
1256,1781995320000,924.91
1257,1781995500000,924.71
1258,1781995680000,925.13
1259,1781995860000,925.04
1260,1781996040000,925.12
1261,1781996220000,924.84
1262,1781996400000,924.8
1263,1781996580000,924.8
1264,1781996760000,924.97
1265,1781996940000,924.83
1266,1781997120000,924.77
1267,1781997300000,924.9
1268,1781997480000,924.31
1269,1781997660000,924.31
1270,1781997840000,923.84
1271,1781998020000,923.9
1272,1781998200000,923.86
1273,1781998380000,923.91
1274,1781998560000,923.63
1275,1781998740000,923.17
1276,1781998920000,923.35
1277,1781999100000,923.08
1278,1781999280000,922.99
1279,1781999460000,922.94
1280,1781999640000,923.13
1281,1781999820000,923.08
1282,1782000000000,922.76
1283,1782000180000,922.83
1284,1782000360000,922.85
1285,1782000540000,922.35
1286,1782000720000,921.89
1287,1782000900000,921.71
1288,1782001080000,921.75
1289,1782001260000,921.96
1290,1782001440000,921.82
1291,1782001620000,921.92
1292,1782001800000,921.85
1293,1782001980000,922.0
1294,1782002160000,922.26
1295,1782002340000,922.19
1296,1782002520000,922.09
1297,1782002700000,921.91
1298,1782002880000,921.78
1299,1782003060000,921.78
1300,1782003240000,921.78
1301,1782003420000,921.32
1302,1782003600000,921.44
1303,1782003780000,921.33
1304,1782003960000,921.19
1305,1782004140000,920.6
1306,1782004320000,920.14
1307,1782004500000,920.16
1308,1782004680000,920.17
1309,1782004860000,920.18
1310,1782005040000,920.12
1311,1782005220000,920.11
1312,1782005400000,920.0
1313,1782005580000,920.11
1314,1782005760000,920.29
1315,1782005940000,920.0
1316,1782006120000,920.17
1317,1782006300000,919.93
1318,1782006480000,919.47
1319,1782006660000,919.42
1320,1782006840000,919.28
1321,1782007020000,918.77
1322,1782007200000,918.31
1323,1782007380000,918.4
1324,1782007560000,918.34
1325,1782007740000,918.36
1326,1782007920000,918.12
1327,1782008100000,917.66
1328,1782008280000,917.63
1329,1782008460000,917.56
1330,1782008640000,917.63
1331,1782008820000,917.65
1332,1782009000000,917.64
1333,1782009180000,917.78
1334,1782009360000,917.41
1335,1782009540000,916.95
1336,1782009720000,916.95
1337,1782009900000,917.05
1338,1782010080000,917.12
1339,1782010260000,916.54
1340,1782010440000,916.09
1341,1782010620000,916.01
1342,1782010800000,915.95
1343,1782010980000,915.93
1344,1782011160000,916.09
1345,1782011340000,916.21
1346,1782011520000,916.4
1347,1782011700000,916.41
1348,1782011880000,916.5
1349,1782012060000,917.39
1350,1782012240000,917.24
1351,1782012420000,916.75
1352,1782012600000,916.71
1353,1782012780000,916.63
1354,1782012960000,917.33
1355,1782013140000,917.17
1356,1782013320000,917.43
1357,1782013500000,917.17
1358,1782013680000,917.31
1359,1782013860000,917.28
1360,1782014040000,917.33
1361,1782014220000,917.28
1362,1782014400000,917.18
1363,1782014580000,917.05
1364,1782014760000,917.06
1365,1782014940000,916.49
1366,1782015120000,916.49
1367,1782015300000,916.04
1368,1782015480000,916.63
1369,1782015660000,916.27
1370,1782015840000,916.6
1371,1782016020000,916.68
1372,1782016200000,916.75
1373,1782016380000,916.92
1374,1782016560000,916.74
1375,1782016740000,916.53
1376,1782016920000,916.43
1377,1782017100000,916.25
1378,1782017280000,915.95
1379,1782017460000,914.91
1380,1782017640000,914.46
1381,1782017820000,914.16
1382,1782018000000,914.27
1383,1782018180000,914.02
1384,1782018360000,914.07
1385,1782018540000,913.97
1386,1782018720000,913.85
1387,1782018900000,913.91
1388,1782019080000,913.89
1389,1782019260000,914.06
1390,1782019440000,914.3
1391,1782019620000,914.33
1392,1782019800000,914.44
1393,1782019980000,914.4
1394,1782020160000,914.65
1395,1782020340000,914.53
1396,1782020520000,914.31
1397,1782020700000,914.0
1398,1782020880000,913.91
1399,1782021060000,913.92
1400,1782021240000,913.53
1401,1782021420000,913.08
1402,1782021600000,912.91
1403,1782021780000,912.19
1404,1782021960000,911.73
1405,1782022140000,911.71
1406,1782022320000,911.78
1407,1782022500000,911.95
1408,1782022680000,912.04
1409,1782022860000,912.08
1410,1782023040000,912.04
1411,1782023220000,912.2
1412,1782023400000,912.05
1413,1782023580000,911.81
1414,1782023760000,911.36
1415,1782023940000,911.48
1416,1782024120000,911.39
1417,1782024300000,911.33
1418,1782024480000,911.28
1419,1782024660000,911.32
1420,1782024840000,911.31
1421,1782025020000,911.32
1422,1782025200000,910.96
1423,1782025380000,911.03
1424,1782025560000,911.03
1425,1782025740000,910.65
1426,1782025920000,910.2
1427,1782026100000,910.24
1428,1782026280000,910.07
1429,1782026460000,909.88
1430,1782026640000,909.77
1431,1782026820000,909.54
1432,1782027000000,909.77
1433,1782027180000,909.91
1434,1782027360000,910.02
1435,1782027540000,909.86
1436,1782027720000,910.08
1437,1782027900000,909.99
1438,1782028080000,909.99
1439,1782028260000,909.8
1440,1782028440000,909.59
1441,1782028620000,909.74
1442,1782028800000,909.83
1443,1782028980000,909.65
1444,1782029160000,909.33
1445,1782029340000,909.49
1446,1782029520000,909.21
1447,1782029700000,909.07
1448,1782029880000,908.86
1449,1782030060000,908.84
1450,1782030240000,908.82
1451,1782030420000,908.74
1452,1782030600000,908.47
1453,1782030780000,907.62
1454,1782030960000,908.07
1455,1782031140000,908.02
1456,1782031320000,908.23
1457,1782031500000,908.01
1458,1782031680000,907.91
1459,1782031860000,908.17
1460,1782032040000,908.28
1461,1782032220000,908.45
1462,1782032400000,908.17
1463,1782032580000,908.21
1464,1782032760000,908.16
1465,1782032940000,908.27
1466,1782033120000,908.12
1467,1782033300000,908.2
1468,1782033480000,907.82
1469,1782033660000,907.36
1470,1782033840000,907.86
1471,1782034020000,907.62
1472,1782034200000,907.88
1473,1782034380000,908.26
1474,1782034560000,908.44
1475,1782034740000,908.34
1476,1782034920000,908.26
1477,1782035100000,908.17
1478,1782035280000,908.52
1479,1782035460000,908.52
1480,1782035640000,908.75
1481,1782035820000,908.78
1482,1782036000000,908.84
1483,1782036180000,908.74
1484,1782036360000,908.94
1485,1782036540000,909.21
1486,1782036720000,909.24
1487,1782036900000,909.23
1488,1782037080000,909.38
1489,1782037260000,909.7
1490,1782037440000,909.57
1491,1782037620000,909.43
1492,1782037800000,909.52
1493,1782037980000,909.65
1494,1782038160000,909.88
1495,1782038340000,909.96
1496,1782038520000,909.73
1497,1782038700000,909.89
1498,1782038880000,910.2
1499,1782039060000,909.95
1500,1782039240000,910.0
1501,1782039420000,909.89
1502,1782039600000,910.66
1503,1782039780000,909.65
1504,1782039960000,910.11
1505,1782040140000,910.61
1506,1782040320000,910.25
1507,1782040500000,908.76
1508,1782040680000,909.21
1509,1782040860000,909.62
1510,1782041040000,909.75
1511,1782041220000,909.99
1512,1782041400000,909.13
1513,1782041580000,908.69
1514,1782041760000,908.24
1515,1782041940000,908.14
1516,1782042120000,908.41
1517,1782042300000,908.15
1518,1782042480000,907.46
1519,1782042660000,907.56
1520,1782042840000,907.5
1521,1782043020000,907.62
1522,1782043200000,907.31
1523,1782043380000,907.91
1524,1782043560000,907.74
1525,1782043740000,907.26
1526,1782043920000,906.91
1527,1782044100000,906.94
1528,1782044280000,906.48
1529,1782044460000,906.31
1530,1782044640000,906.67
1531,1782044820000,906.49
1532,1782045000000,906.81
1533,1782045180000,906.24
1534,1782045360000,906.25
1535,1782045540000,906.73
1536,1782045720000,906.81
1537,1782045900000,906.81
1538,1782046080000,906.83
1539,1782046260000,907.55
1540,1782046440000,907.71
1541,1782046620000,907.77
1542,1782046800000,907.28
1543,1782046980000,907.45
1544,1782047160000,907.02
1545,1782047340000,906.57
1546,1782047520000,906.34
1547,1782047700000,906.54
1548,1782047880000,906.6
1549,1782048060000,906.62
1550,1782048240000,906.49
1551,1782048420000,906.64
1552,1782048600000,906.03
1553,1782048780000,905.16
1554,1782048960000,904.71
1555,1782049140000,904.6
1556,1782049320000,904.7
1557,1782049500000,904.92
1558,1782049680000,904.9
1559,1782049860000,905.03
1560,1782050040000,905.13
1561,1782050220000,905.4
1562,1782050400000,905.17
1563,1782050580000,904.75
1564,1782050760000,904.29
1565,1782050940000,904.2
1566,1782051120000,904.11
1567,1782051300000,903.99
1568,1782051480000,903.85
1569,1782051660000,904.1
1570,1782051840000,903.96
1571,1782052020000,903.89
1572,1782052200000,903.8
1573,1782052380000,903.68
1574,1782052560000,903.88
1575,1782052740000,904.13
1576,1782052920000,904.03
1577,1782053100000,903.76
1578,1782053280000,904.05
1579,1782053460000,904.2
1580,1782053640000,904.22
1581,1782053820000,903.77
1582,1782054000000,904.45
1583,1782054180000,904.29
1584,1782054360000,903.89
1585,1782054540000,903.95
1586,1782054720000,904.12
1587,1782054900000,904.23
1588,1782055080000,904.12
1589,1782055260000,904.1
1590,1782055440000,904.07
1591,1782055620000,904.49
1592,1782055800000,904.17
1593,1782055980000,904.02
1594,1782056160000,904.28
1595,1782056340000,904.44
1596,1782056520000,904.75
1597,1782056700000,904.62
1598,1782056880000,904.56
1599,1782057060000,904.4
1600,1782057240000,904.3
1601,1782057420000,904.26
1602,1782057600000,904.38
1603,1782057780000,904.0
1604,1782057960000,904.12
1605,1782058140000,904.0
1606,1782058320000,903.24
1607,1782058500000,902.78
1608,1782058680000,902.92
1609,1782058860000,903.17
1610,1782059040000,903.06
1611,1782059220000,902.88
1612,1782059400000,902.62
1613,1782059580000,902.17
1614,1782059760000,901.87
1615,1782059940000,902.2
1616,1782060120000,902.31
1617,1782060300000,902.57
1618,1782060480000,902.62
1619,1782060660000,902.69
1620,1782060840000,902.62
1621,1782061020000,902.58
1622,1782061200000,902.61
1623,1782061380000,902.93
1624,1782061560000,902.49
1625,1782061740000,902.04
1626,1782061920000,901.94
1627,1782062100000,901.66
1628,1782062280000,901.62
1629,1782062460000,901.11
1630,1782062640000,900.65
1631,1782062820000,900.26
1632,1782063000000,900.15
1633,1782063180000,900.12
1634,1782063360000,900.1
1635,1782063540000,899.75
1636,1782063720000,899.3
1637,1782063900000,899.68
1638,1782064080000,899.65
1639,1782064260000,899.62
1640,1782064440000,899.68
1641,1782064620000,899.43
1642,1782064800000,898.54
1643,1782064980000,898.19
1644,1782065160000,898.56
1645,1782065340000,898.43
1646,1782065520000,898.44
1647,1782065700000,898.51
1648,1782065880000,898.53
1649,1782066060000,898.57
1650,1782066240000,898.76
1651,1782066420000,898.69
1652,1782066600000,899.05
1653,1782066780000,898.6
1654,1782066960000,898.8
1655,1782067140000,898.77
1656,1782067320000,898.67
1657,1782067500000,898.77
1658,1782067680000,898.68
1659,1782067860000,898.38
1660,1782068040000,898.71
1661,1782068220000,898.9
1662,1782068400000,899.29
1663,1782068580000,898.7
1664,1782068760000,898.64
1665,1782068940000,898.92
1666,1782069120000,898.91
1667,1782069300000,898.75
1668,1782069480000,898.85
1669,1782069660000,898.9
1670,1782069840000,899.08
1671,1782070020000,898.97
1672,1782070200000,898.97
1673,1782070380000,898.32
1674,1782070560000,897.87
1675,1782070740000,897.92
1676,1782070920000,897.93
1677,1782071100000,897.71
1678,1782071280000,898.04
1679,1782071460000,897.92
1680,1782071640000,898.01
1681,1782071820000,897.85
1682,1782072000000,897.75
1683,1782072180000,898.14
1684,1782072360000,898.28
1685,1782072540000,897.61
1686,1782072720000,897.6
1687,1782072900000,896.92
1688,1782073080000,896.47
1689,1782073260000,896.73
1690,1782073440000,896.52
1691,1782073620000,896.68
1692,1782073800000,896.41
1693,1782073980000,896.32
1694,1782074160000,896.11
1695,1782074340000,895.6
1696,1782074520000,895.69
1697,1782074700000,894.3
1698,1782074880000,894.1
1699,1782075060000,894.41
1700,1782075240000,894.4
1701,1782075420000,894.82
1702,1782075600000,894.62
1703,1782075780000,894.52
1704,1782075960000,894.01
1705,1782076140000,892.92
1706,1782076320000,893.22
1707,1782076500000,892.95
1708,1782076680000,893.64
1709,1782076860000,894.23
1710,1782077040000,893.87
1711,1782077220000,893.68
1712,1782077400000,894.35
1713,1782077580000,894.35
1714,1782077760000,894.61
1715,1782077940000,895.0
1716,1782078120000,895.0
1717,1782078300000,894.55
1718,1782078480000,894.43
1719,1782078660000,894.53
1720,1782078840000,894.03
1721,1782079020000,894.12
1722,1782079200000,894.11
1723,1782079380000,894.0
1724,1782079560000,893.37
1725,1782079740000,892.21
1726,1782079920000,891.76
1727,1782080100000,892.48
1728,1782080280000,892.33
1729,1782080460000,892.6
1730,1782080640000,892.64
1731,1782080820000,892.44
1732,1782081000000,892.19
1733,1782081180000,891.66
1734,1782081360000,891.66
1735,1782081540000,892.05
1736,1782081720000,892.07
1737,1782081900000,892.23
1738,1782082080000,892.09
1739,1782082260000,891.65
1740,1782082440000,891.69
1741,1782082620000,891.7
1742,1782082800000,890.85
1743,1782082980000,891.11
1744,1782083160000,891.18
1745,1782083340000,891.24
1746,1782083520000,891.03
1747,1782083700000,891.24
1748,1782083880000,891.49
1749,1782084060000,891.59
1750,1782084240000,891.28
1751,1782084420000,890.12
1752,1782084600000,889.67
1753,1782084780000,889.25
1754,1782084960000,889.41
1755,1782085140000,889.31
1756,1782085320000,888.91
1757,1782085500000,889.1
1758,1782085680000,889.3
1759,1782085860000,889.08
1760,1782086040000,888.99
1761,1782086220000,888.82
1762,1782086400000,889.43
1763,1782086580000,890.08
1764,1782086760000,890.25
1765,1782086940000,889.84
1766,1782087120000,890.18
1767,1782087300000,890.78
1768,1782087480000,890.91
1769,1782087660000,890.91
1770,1782087840000,890.47
1771,1782088020000,890.61
1772,1782088200000,891.08
1773,1782088380000,890.88
1774,1782088560000,892.35
1775,1782088740000,892.46
1776,1782088920000,891.94
1777,1782089100000,892.18
1778,1782089280000,890.89
1779,1782089460000,891.15
1780,1782089640000,891.39
1781,1782089820000,891.76
1782,1782090000000,892.64
1783,1782090180000,892.01
1784,1782090360000,892.21
1785,1782090540000,891.93
1786,1782090720000,891.8
1787,1782090900000,892.89
1788,1782091080000,893.29
1789,1782091260000,895.54
1790,1782091440000,897.64
1791,1782091620000,897.09
1792,1782091800000,896.71
1793,1782091980000,895.87
1794,1782092160000,895.91
1795,1782092340000,896.93
1796,1782092520000,896.14
1797,1782092700000,896.0
1798,1782092880000,896.75
1799,1782093060000,896.88
1800,1782093240000,896.91
1801,1782093420000,896.73
1802,1782093600000,896.3
1803,1782093780000,896.64
1804,1782093960000,896.27
1805,1782094140000,896.45
1806,1782094320000,896.36
1807,1782094500000,896.82
1808,1782094680000,896.6
1809,1782094860000,895.83
1810,1782095040000,895.38
1811,1782095220000,895.46
1812,1782095400000,895.54
1813,1782095580000,894.96
1814,1782095760000,895.3
1815,1782095940000,895.49
1816,1782096120000,895.12
1817,1782096300000,894.71
1818,1782096480000,893.75
1819,1782096660000,893.69
1820,1782096840000,893.77
1821,1782097020000,893.51
1822,1782097200000,892.52
1823,1782097380000,892.58
1824,1782097560000,891.89
1825,1782097740000,892.17
1826,1782097920000,892.05
1827,1782098100000,893.19
1828,1782098280000,893.71
1829,1782098460000,893.95
1830,1782098640000,893.78
1831,1782098820000,893.68
1832,1782099000000,894.31
1833,1782099180000,893.52
1834,1782099360000,893.45
1835,1782099540000,893.29
1836,1782099720000,892.96
1837,1782099900000,892.69
1838,1782100080000,892.52
1839,1782100260000,892.63
1840,1782100440000,891.16
1841,1782100620000,891.49
1842,1782100800000,891.27
1843,1782100980000,891.39
1844,1782101160000,891.41
1845,1782101340000,891.51
1846,1782101520000,891.49
1847,1782101700000,891.63
1848,1782101880000,891.48
1849,1782102060000,891.62
1850,1782102240000,891.41
1851,1782102420000,891.49
1852,1782102600000,891.7
1853,1782102780000,891.82
1854,1782102960000,891.43
1855,1782103140000,890.98
1856,1782103320000,890.97
1857,1782103500000,891.76
1858,1782103680000,891.34
1859,1782103860000,891.34
1860,1782104040000,890.9
1861,1782104220000,891.06
1862,1782104400000,891.06
1863,1782104580000,891.14
1864,1782104760000,891.95
1865,1782104940000,892.31
1866,1782105120000,892.36
1867,1782105300000,892.0
1868,1782105480000,892.13
1869,1782105660000,891.98
1870,1782105840000,891.91
1871,1782106020000,892.03
1872,1782106200000,891.95
1873,1782106380000,891.94
1874,1782106560000,892.12
1875,1782106740000,892.57
1876,1782106920000,892.21
1877,1782107100000,891.95
1878,1782107280000,891.79
1879,1782107460000,891.73
1880,1782107640000,891.93
1881,1782107820000,892.12
1882,1782108000000,891.78
1883,1782108180000,891.66
1884,1782108360000,891.97
1885,1782108540000,891.56
1886,1782108720000,891.12
1887,1782108900000,890.81
1888,1782109080000,890.61
1889,1782109260000,890.17
1890,1782109440000,890.21
1891,1782109620000,890.42
1892,1782109800000,890.51
1893,1782109980000,889.67
1894,1782110160000,890.1
1895,1782110340000,889.99
1896,1782110520000,889.61
1897,1782110700000,889.76
1898,1782110880000,889.53
1899,1782111060000,889.36
1900,1782111240000,889.52
1901,1782111420000,889.52
1902,1782111600000,889.64
1903,1782111780000,890.35
1904,1782111960000,890.36
1905,1782112140000,890.75
1906,1782112320000,890.56
1907,1782112500000,890.12
1908,1782112680000,890.07
1909,1782112860000,890.17
1910,1782113040000,890.39
1911,1782113220000,890.25
1912,1782113400000,890.76
1913,1782113580000,890.51
1914,1782113760000,890.76
1915,1782113940000,890.52
1916,1782114120000,890.14
1917,1782114300000,890.22
1918,1782114480000,890.06
1919,1782114660000,889.65
1920,1782114840000,889.74
1921,1782115020000,889.85
1922,1782115200000,889.02
1923,1782115380000,888.58
1924,1782115560000,888.98
1925,1782115740000,889.28
1926,1782115920000,889.95
1927,1782116100000,889.57
1928,1782116280000,889.95
1929,1782116460000,889.64
1930,1782116640000,889.58
1931,1782116820000,889.07
1932,1782117000000,889.28
1933,1782117180000,888.7
1934,1782117360000,888.17
1935,1782117540000,888.81
1936,1782117720000,889.12
1937,1782117900000,888.67
1938,1782118080000,888.93
1939,1782118260000,888.79
1940,1782118440000,888.84
1941,1782118620000,888.88
1942,1782118800000,888.96
1943,1782118980000,889.37
1944,1782119160000,889.09
1945,1782119340000,888.67
1946,1782119520000,888.23
1947,1782119700000,888.21
1948,1782119880000,887.94
1949,1782120060000,888.03
1950,1782120240000,887.75
1951,1782120420000,887.77
1952,1782120600000,887.86
1953,1782120780000,887.77
1954,1782120960000,887.51
1955,1782121140000,887.47
1956,1782121320000,887.83
1957,1782121500000,887.77
1958,1782121680000,887.83
1959,1782121860000,887.89
1960,1782122040000,887.88
1961,1782122220000,887.96
1962,1782122400000,888.28
1963,1782122580000,888.36
1964,1782122760000,888.79
1965,1782122940000,888.22
1966,1782123120000,887.78
1967,1782123300000,887.81
1968,1782123480000,887.45
1969,1782123660000,887.6
1970,1782123840000,887.46
1971,1782124020000,887.5
1972,1782124200000,887.53
1973,1782124380000,887.36
1974,1782124560000,886.67
1975,1782124740000,886.23
1976,1782124920000,886.16
1977,1782125100000,886.41
1978,1782125280000,886.73
1979,1782125460000,886.73
1980,1782125640000,886.66
1981,1782125820000,886.53
1982,1782126000000,886.42
1983,1782126180000,887.24
1984,1782126360000,886.8
1985,1782126540000,886.31
1986,1782126720000,886.77
1987,1782126900000,886.8
1988,1782127080000,886.67
1989,1782127260000,886.51
1990,1782127440000,887.77
1991,1782127620000,887.16
1992,1782127800000,888.44
1993,1782127980000,888.98
1994,1782128160000,889.39
1995,1782128340000,888.98
1996,1782128520000,888.92
1997,1782128700000,888.75
1998,1782128880000,889.38
1999,1782129060000,889.09
1999,1782129060000,888.64
